StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,Reconciled,InvestigatorId,InvestigatorName,Random allocation to group (treatment/control),Type of cage/housing,Compliance with animal welfare regulations,DateTimeDataEntered,ExperimentId,ExperimentLabel,CohortId,CohortLabel,NumberOfAnimals,IsDiseaseModelControl,DiseaseModelId(s),DiseaseModelLabel(s),IsTreatmentControl,TreatmentId(s),TreatmentLabel(s),OutcomeId,OutcomeLabel,GreaterIsWorse,TimeInMinute,OutcomeAverage,OutcomeAverageType,OutcomeUnit,OutcomeError,ErrorType
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,ec7c27df-c0c9-43f3-8fef-97668b17e4cc,Control/FST/Sal,12,TRUE,c5f67272-a04d-4cf8-b032-4edaea942ec0,Control,TRUE,f0f3eaa0-2974-4aa6-89b5-2ff678d02c69,Saline,4b42b4dc-b66a-4d3b-9f1c-27b1fd220821,FST Immobility,TRUE,16,36.93,mean,seconds,5.49,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,c2bf6dce-06ef-48fd-9935-ea425b354617,Control/FST/Ket,12,TRUE,c5f67272-a04d-4cf8-b032-4edaea942ec0,Control,FALSE,1e5cd001-3afa-40ec-9d82-b2ea5001d0fe,Ketamine,4b42b4dc-b66a-4d3b-9f1c-27b1fd220821,FST Immobility,TRUE,16,32.66,mean,seconds,4.58,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,f0dc648e-174e-412e-a557-887a0ef61c41,CUS/FST/Sal,12,FALSE,44ecaab6-953c-4ad8-bf40-15fc7fe605e9,CUS,TRUE,f0f3eaa0-2974-4aa6-89b5-2ff678d02c69,Saline,4b42b4dc-b66a-4d3b-9f1c-27b1fd220821,FST Immobility,TRUE,16,60.14,mean,seconds,6.41,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,dfdde371-2aba-47d4-96a4-6c21aaa303d1,CUS/FST/Ket,12,FALSE,44ecaab6-953c-4ad8-bf40-15fc7fe605e9,CUS,FALSE,1e5cd001-3afa-40ec-9d82-b2ea5001d0fe,Ketamine,4b42b4dc-b66a-4d3b-9f1c-27b1fd220821,FST Immobility,TRUE,16,38.76,mean,seconds,6.1,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,ec7c27df-c0c9-43f3-8fef-97668b17e4cc,Control/FST/Sal,12,TRUE,c5f67272-a04d-4cf8-b032-4edaea942ec0,Control,TRUE,f0f3eaa0-2974-4aa6-89b5-2ff678d02c69,Saline,21a91e21-c7a6-458d-a208-39acdae01682,FST Latency,TRUE,16,67.92,mean,seconds,7.26,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,c2bf6dce-06ef-48fd-9935-ea425b354617,Control/FST/Ket,12,TRUE,c5f67272-a04d-4cf8-b032-4edaea942ec0,Control,FALSE,1e5cd001-3afa-40ec-9d82-b2ea5001d0fe,Ketamine,21a91e21-c7a6-458d-a208-39acdae01682,FST Latency,TRUE,16,70.21,mean,seconds,6.1,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,f0dc648e-174e-412e-a557-887a0ef61c41,CUS/FST/Sal,12,FALSE,44ecaab6-953c-4ad8-bf40-15fc7fe605e9,CUS,TRUE,f0f3eaa0-2974-4aa6-89b5-2ff678d02c69,Saline,21a91e21-c7a6-458d-a208-39acdae01682,FST Latency,TRUE,16,41.97,mean,seconds,5.72,SD
437174cb-4e85-4490-8fd3-fa2b4947db84,Antidepressant Effects of Ketamine Are Not Related to (1)(8)F-FDG Metabolism or Tyrosine Hydroxylase Immunoreactivity in the Ventral Tegmental Area of Wistar Rats," ""P. P. Baptista, L. Saur, P. B. Bagatini, S. Greggio, G. T. Venturin, S. P. Vaz, K. R. Ferreira, J. S. Junqueira, D. R. Lara, J. C. DaCosta, C. M. Jeckel, R. G. Mestriner and L. L. Xavier""",,Neurochem.Res.,"""Major depressive disorder (MDD) is an important health problem that is often associated to stress. One of the main brain regions related to MDD is the ventral tegmental area (VTA), a dopaminergic center, part of the reward and motivation circuitry. Recent studies show that changes to VTA dopaminergic neurons are associated with depression and treatment. Ketamine has recently shown a fast, potent antidepressant effect in acute, sub-anesthetic doses. Thus, our aims were to elucidate if ketamine would be able to revert depression-like behaviors induced by a chronic unpredictable stress (CUS) protocol and if it could cause alterations to metabolism and tyrosine hydroxylase (TH)-immunoreactivity in VTA. For this, 48 Wistar rats were divided into four groups: control + saline (CTRL + SAL), control + ketamine (CTRL + KET), CUS + saline (CUS + SAL), CUS + ketamine (CUS + KET). The CUS groups underwent 28 days of CUS protocol. Saline or ketamine (10 mg/kg) was administered intraperitonially once on day 28. The behavior was assessed by the sucrose preference test, the open field test, and the forced swim test. Glucose brain metabolism was assessed and quantified with microPET. TH-immunoreactivity was assessed by estimating neuronal density and regional and cellular optical densities. A decrease in sucrose intake in the CUS groups and an increase in immobility was rapidly reverted by ketamine (p < 0.05). No difference was observed in the open field test. There was no alteration to VTA metabolism and TH-immunoreaction. These results suggest that the depressive-like behavior induced by CUS and the antidepressant effects of ketamine are unrelated to changes in neuronal metabolism or dopamine production in VTA""",http://www.ncbi.nlm.nih.gov/pubmed/25894683,,2015,,1e603c82-ac0f-4031-b28b-cd2709f4c094,30862,Baptista-2015-Antidepressant Effects of Ketami.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:10,b5efd39a-6ff7-4204-af78-2c2c46e6569b,FST,dfdde371-2aba-47d4-96a4-6c21aaa303d1,CUS/FST/Ket,12,FALSE,44ecaab6-953c-4ad8-bf40-15fc7fe605e9,CUS,FALSE,1e5cd001-3afa-40ec-9d82-b2ea5001d0fe,Ketamine,21a91e21-c7a6-458d-a208-39acdae01682,FST Latency,TRUE,16,42.35,mean,seconds,5.72,SD
84502c8f-d620-4c00-9abe-383124007559,Antidepressant Effects of Ketamine on Depression-like Behavior in Juvenile Mice after Neonatal Dexamethasone Exposure," ""S. X. Li, J. C. Zhang, J. Wu and K. Hashimoto""",,Clin.Psychopharmacol.Neurosci.,"""OBJECTIVE: Pediatric depression is associated with significant functional impairment at school and at work. Recently, we reported on depression-like behavior in juvenile mice neonatally exposed to dexamethasone (DEX) as a potential animal model for pediatric depression. The N-methyl-D-aspartate (NMDA) receptor antagonist ketamine has promoted rapid and long-lasting antidepressant effects in patients with treatment-resistant major depression. This study was conducted to examine whether ketamine had antidepressant effects in juvenile mice after neonatal DEX exposure. METHODS: A single dose (10 mg/kg) of ketamine or vehicle was injected into juvenile mice at days 29-32 after neonatal DEX (or saline) exposure (days 1-3). The sucrose preference test, tail suspension test, and forced swimming test were performed 24, 40, and 46 hours, respectively, after injection of ketamine. RESULTS: Ketamine (10 mg/kg) significantly improved depression-like behavior in DEX-treated juvenile mice. CONCLUSION: This finding suggests that ketamine confers antidepressant effects in an animal model of pediatric depression""",http://www.ncbi.nlm.nih.gov/pubmed/25191502,,2014,,470adab5-6f53-44ea-956d-74d1679b9559,30171,Li-2014-Antidepressant Effects of Ketamine on.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:41,5048e492-3d66-41ed-8d94-0d67b3b6a56a,FST,59356bdc-7046-4d45-a624-197f4770f15a,DEX/FST/Sal,9,FALSE,91649c37-37b7-4047-a05f-fb7ea15774ab,DEX,TRUE,731cf523-7c39-4c4f-858c-d5fc32b0e874,Saline,9b92b619-ed1f-4bb2-9a1f-bfaf2a45fbc5,FST Immobility,TRUE,46,55.57,mean,seconds,10.22,SD
84502c8f-d620-4c00-9abe-383124007559,Antidepressant Effects of Ketamine on Depression-like Behavior in Juvenile Mice after Neonatal Dexamethasone Exposure," ""S. X. Li, J. C. Zhang, J. Wu and K. Hashimoto""",,Clin.Psychopharmacol.Neurosci.,"""OBJECTIVE: Pediatric depression is associated with significant functional impairment at school and at work. Recently, we reported on depression-like behavior in juvenile mice neonatally exposed to dexamethasone (DEX) as a potential animal model for pediatric depression. The N-methyl-D-aspartate (NMDA) receptor antagonist ketamine has promoted rapid and long-lasting antidepressant effects in patients with treatment-resistant major depression. This study was conducted to examine whether ketamine had antidepressant effects in juvenile mice after neonatal DEX exposure. METHODS: A single dose (10 mg/kg) of ketamine or vehicle was injected into juvenile mice at days 29-32 after neonatal DEX (or saline) exposure (days 1-3). The sucrose preference test, tail suspension test, and forced swimming test were performed 24, 40, and 46 hours, respectively, after injection of ketamine. RESULTS: Ketamine (10 mg/kg) significantly improved depression-like behavior in DEX-treated juvenile mice. CONCLUSION: This finding suggests that ketamine confers antidepressant effects in an animal model of pediatric depression""",http://www.ncbi.nlm.nih.gov/pubmed/25191502,,2014,,470adab5-6f53-44ea-956d-74d1679b9559,30171,Li-2014-Antidepressant Effects of Ketamine on.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,24/07/2023 14:41,5048e492-3d66-41ed-8d94-0d67b3b6a56a,FST,4d2abada-9c48-4617-b33f-7c4073842070,DEX/FST/Ket,9,FALSE,91649c37-37b7-4047-a05f-fb7ea15774ab,DEX,FALSE,fa40fc5f-3924-4fbe-a5d9-81a8722ab69e,Ketamine 10,9b92b619-ed1f-4bb2-9a1f-bfaf2a45fbc5,FST Immobility,TRUE,46,13.29,mean,seconds,4.87,SD
6d761d8f-01df-4b46-971f-f887de86183e,Antidepressant-like effect of low dose ketamine and scopolamine co-treatment in mice," ""T. L. Petryshen, M. C. Lewis, K. A. Dennehy, J. C. Garza and M. Fava""",,Neurosci.Lett.,"""Current medications for depression typically require weeks of treatment before significant clinical improvement is observed, and are only effective in a relatively small subset of patients. Recent human clinical studies have demonstrated that ketamine, an NMDA receptor antagonist, and scopolamine, a muscarinic acetylcholine receptor antagonist, produce rapid antidepressant responses within hours of administration, and are effective in treatment-resistant patients. We hypothesize that efficacy and tolerability may be improved by combining lower doses of both drugs in the treatment of depression. We therefore conducted a preclinical study in mice to assess whether co-treatment of low doses of scopolamine and ketamine that alone are ineffective has antidepressant-like effects in the forced swim test (FST), an assay with predictive validity for antidepressant drugs. Whereas single administration of ketamine (3mg/kg intraperitoneal [i.p.]) or scopolamine (0.1mg/kg i.p.) did not reduce immobility time in the FST, co-administration of both drugs at these doses significantly reduced immobility time by 45% compared to vehicle treated controls. These results suggest that the combination of subeffective doses of ketamine and scopolamine may prove efficacious for the treatment of depression and should be evaluated in human clinical trials""",http://www.ncbi.nlm.nih.gov/pubmed/27033002,,2016,,144c06bc-b75e-4b83-803c-67a9f5738d30,34026,Petryshen-2016-Antidepressant-like effect of l.pdf,,23/02/2023 11:28,51cf0ef9-5dd5-48fc-bb08-c1c0447cae8f,2,FALSE,09ab5125-36c9-41c2-9b45-94169c7a41a6,Lucas O'Connor,Not Reported ,Not Reported ,Yes ,25/07/2023 09:13,0587295b-8017-4d98-bd95-77068fcdce57,FST,e79e98e3-2959-460e-8ad9-b00cc453666f,FST/Ket 10,7,FALSE,ec157dc4-14bd-4291-a7d5-15daeea55006,FST,FALSE,555e9d60-a7c7-4a98-bc8f-3f40e2d02079,Ketamine 10,12874a28-0de4-4f9f-8fef-bb7057a93197,FST Immobility,TRUE,0.5,63.46,mean,seconds,8.58,SD
